Date,HV_BULL,HV_BEAR,LV_BEAR,LV_BULL
2013-07-05,0.9995810509182618,7.235207826959288e-10,0.0004133214783660865,5.626880154531377e-06
2013-07-08,0.9999043583921879,1.3522878537411396e-10,7.155426884051583e-05,2.4087203886026323e-05
2013-07-09,0.9999288786120225,1.3131198959086981e-11,4.1016694039522564e-05,3.0104681045743958e-05
2013-07-10,0.9999218304232713,1.3404484858678156e-11,2.501621991508954e-05,5.3153343103900737e-05
2013-07-11,0.9998887512696788,1.2040274833648664e-11,7.818015127474586e-05,3.3068566885068146e-05
2013-07-12,0.9995882522917692,1.0726174995380649e-11,1.865385780945965e-05,0.0003930938393551443
2013-07-15,0.9978451851366178,1.7196736170961482e-12,1.3742206477251173e-05,0.0021410726551180717
2013-07-16,0.9890203952964414,4.616861747460037e-13,9.306038088041544e-06,0.010970298665363292
2013-07-17,0.9463293620597419,4.0294963313025984e-13,7.006945275408522e-06,0.053663630994303546
2013-07-18,0.8500691377017567,5.475753196990919e-13,7.013066482326439e-06,0.14992384923127483
2013-07-19,0.47277379498510763,1.0320870350464769e-12,5.345331687573648e-06,0.5272208596818035
2013-07-22,0.1667420252035923,5.169081966154575e-13,4.2478339712817457e-07,0.8332575500124344
2013-07-23,0.026683595693632767,1.4824235517283677e-13,2.3739174786076094e-07,0.9733161669148783
2013-07-24,0.024228323240150233,5.251591024863494e-15,1.6160604436878115e-07,0.9757715151541902
2013-07-25,0.01747592306006369,2.0546554171701975e-15,8.672928262922639e-08,0.9825239902109084
2013-07-26,0.011204361402639688,2.450220432984731e-16,3.8632833237316664e-08,0.9887955999649579
2013-07-29,0.004834830552623205,6.74207781338573e-17,5.279325415491159e-09,0.9951651641683527
2013-07-30,0.0007493259671831945,1.8410495213998276e-16,1.5779263937211464e-09,0.9992506724544503
2013-07-31,0.0004378259081660001,5.220616297200297e-16,6.254001294674588e-09,0.9995621678374963
2013-08-01,0.0034063866335317513,2.1885380329930947e-15,9.974688890360526e-08,0.9965935136191706
2013-08-02,0.011953888540609784,3.594525620089274e-14,2.9236099330541166e-07,0.9880458190983944
2013-08-05,0.05662192558458822,7.704393559844007e-14,1.3686215166891543e-06,0.9433767057934618
2013-08-06,0.29987868365978443,7.218566994893834e-14,5.961968169794276e-06,0.7001153543717126
2013-08-07,0.4379054148941582,2.71237862818287e-13,6.721274498093429e-06,0.5620878638312273
2013-08-08,0.4567172456814509,1.2999809304833635e-12,4.200442753376623e-06,0.5432785538746583
2013-08-09,0.6123923502283438,5.565638719601911e-13,8.25609148632273e-06,0.3875993936800642
2013-08-12,0.7841640265591705,8.716702510336327e-13,1.0922295549466388e-05,0.21582505114448028
2013-08-13,0.905789199640557,7.554681132143562e-13,9.563404145331506e-06,0.09420123695459835
2013-08-14,0.9833206746056952,6.215738270258548e-13,1.1810495977793345e-05,0.016667514897677347
2013-08-15,0.9957421542861191,1.896836565776541e-12,1.4457403439971337e-05,0.004243388308822681
2013-08-16,0.9957590201782931,8.247839676076555e-12,1.760852501230248e-05,0.0042233712883621355
2013-08-19,0.9956040683730193,5.374706857814721e-12,1.5967834013476365e-05,0.004379963787187446
2013-08-20,0.9959332587500056,2.5736883873095582e-12,8.82472629347099e-06,0.004057916521489098
2013-08-21,0.998596391236002,1.5952037174173513e-12,1.64384662004299e-05,0.0013871702962594736
2013-08-22,0.9991289651561915,7.056685485592531e-13,1.0742199465945207e-05,0.0008602926435879687
2013-08-23,0.9992989069184404,5.355682269431949e-13,8.821399199208113e-06,0.0006922716814350187
2013-08-26,0.9993720903969548,4.800410430309625e-12,9.897407940490943e-06,0.0006180121900032732
2013-08-27,0.9998869464743743,1.0577205865218076e-11,0.0001033412098550271,9.71230531448819e-06
2013-08-28,0.999929876324547,8.79257530411064e-12,5.250250128014849e-05,1.7621165468102768e-05
2013-08-29,0.9998474997670179,2.8697644033889975e-12,1.5176270731063707e-05,0.0001373239589668415
2013-08-30,0.9998504598879663,8.329246178797421e-13,1.4567527902092485e-05,0.0001349725829829399
2013-09-03,0.999849131765017,8.60148606427598e-13,1.4640224879142096e-05,0.00013622800906535804
2013-09-04,0.9998242764020501,2.2572773031059092e-12,1.540683106261009e-05,0.00016031676465572185
2013-09-05,0.9999066321514192,3.254165539811546e-12,3.1867676375994714e-05,6.150016853378108e-05
2013-09-06,0.9999003669778586,2.4763790716560377e-11,2.3861926797700184e-05,7.577107015322733e-05
2013-09-09,0.9998381509244385,1.2447037744836872e-10,0.00014796809076859504,1.388085997686928e-05
2013-09-10,0.9997419918532187,3.3685434195868157e-10,0.0002521993598111538,5.808449929029012e-06
2013-09-11,0.9999017367286877,8.422274630957439e-11,8.050452976859435e-05,1.77586574563323e-05
2013-09-12,0.9999339036683866,6.051588695917933e-12,3.082418640950363e-05,3.52721391891296e-05
2013-09-13,0.999904432958167,1.7445864733967765e-12,1.985530009126954e-05,7.571174029940352e-05
2013-09-16,0.9996678745597041,1.102511346759942e-12,1.5070810350280613e-05,0.0003170546290052441
2013-09-17,0.9975498591061581,6.950905748556863e-13,1.1954394037996935e-05,0.0024381864988828796
2013-09-18,0.9803607998189682,4.550048677125108e-13,1.0094211276151625e-05,0.019629105969396574
2013-09-19,0.8569600507840246,1.1055138348931445e-12,7.41133578316937e-06,0.1430325378789968
2013-09-20,0.7945709413119934,2.946146309691782e-13,5.4070482067103166e-06,0.20542365163976478
2013-09-23,0.7256829105729653,8.09281856184292e-16,4.804036115452935e-06,0.27431228539118196
2013-09-24,0.4941139966529263,1.2525938565679122e-17,1.61122805385774e-08,0.505885987235009
2013-09-25,0.002002380685302524,3.2844129436032652e-18,2.09170549495305e-10,0.9979976191052227
2013-09-26,1.2971277924846552e-05,3.560078787510759e-19,1.7375645011135352e-12,0.9999870287206245
2013-09-27,4.685416373628643e-06,2.0851288249687306e-20,8.161620193612872e-12,0.999995314575307
2013-09-30,3.602024228192605e-05,1.4061779710711517e-20,3.703509117207237e-11,0.9999639797209089
2013-10-01,4.426760748428954e-05,1.8867098315507853e-19,6.9198897885281e-11,0.9999557323229494
2013-10-02,7.771906754626244e-05,6.327162480151936e-19,2.503252861208057e-10,0.9999222806817287
2013-10-03,0.00020138564327367556,3.4772591965035974e-19,7.518066395192836e-10,0.9997986136051209
2013-10-04,0.00020745587744120075,4.295155437407745e-20,1.1891024760334326e-10,0.9997925440035563
2013-10-07,3.439242919726407e-05,2.4171048831864198e-20,5.183383418183362e-12,0.9999656075654346
2013-10-08,3.065218498235917e-06,1.394895258019831e-20,1.6647308491178438e-12,0.9999969347801791
2013-10-09,5.18853947963973e-06,3.358201462912448e-21,3.4825164916052315e-12,0.9999948114571453
2013-10-10,6.3990727073786666e-06,6.182484783404735e-20,2.183440380058896e-12,0.9999936009248919
2013-10-11,7.606597112674653e-06,5.177800670032549e-18,1.8987250328206493e-11,0.9999923933835901
2013-10-14,5.956165237473132e-05,6.893884943619733e-16,4.785014849428865e-09,0.9999404335628236
2013-10-15,0.00997068749657029,3.176785797601372e-14,1.017224333401861e-06,0.9900282952793382
2013-10-16,0.34351219148205026,1.364699737750909e-13,1.03809806122524e-05,0.6564774275371302
2013-10-17,0.7789725427664713,3.442013668987599e-12,1.8979704324852834e-05,0.22100847752609637
2013-10-18,0.9777628426580179,5.098092768088055e-12,4.3696111252655806e-05,0.022193461225467295
2013-10-21,0.9951180963016266,2.27797733038542e-12,1.1530402088336635e-05,0.004870373294112526
2013-10-22,0.9985599229970025,4.655598769551698e-13,9.242480660422726e-06,0.0014308345221849983
2013-10-23,0.9993753430236016,3.7012197998208785e-13,9.210419916849998e-06,0.0006154465561005642
2013-10-24,0.9995189536288244,4.3604408785753596e-13,1.0560942852064026e-05,0.00047048542764228994
2013-10-25,0.9992301534181618,4.279379155437066e-13,9.434885761905457e-06,0.0007604116953997859
2013-10-28,0.9984757937160202,4.935288933935858e-13,8.009753541138432e-06,0.0015161965296388422
2013-10-29,0.9984436431491008,7.833153522866106e-13,8.902486746240672e-06,0.0015474543629567666
2013-10-30,0.9991289448566867,1.2594027247916277e-12,1.2735200318665356e-05,0.0008583199412955229
2013-10-31,0.9989416943982966,1.9217487388526613e-12,1.4066556406814398e-05,0.0010442390432026266
2013-11-01,0.9978967716354766,1.0861066688876151e-12,1.0548902932962011e-05,0.0020926794603212174
2013-11-04,0.9958901624113602,5.983058814691017e-13,7.916729762108666e-06,0.004101920858076377
2013-11-05,0.9956258227161706,4.28341922972139e-13,7.670802247008802e-06,0.0043665064814195406
2013-11-06,0.9961656267152077,6.686042437662131e-13,7.848818770433197e-06,0.0038265244655505785
2013-11-07,0.9986956066530459,2.6436396894130535e-12,1.1554766154527731e-05,0.0012928385784357261
2013-11-08,0.9998641151687379,1.9146024582668093e-12,4.486654614756047e-05,9.101828342848052e-05
2013-11-11,0.9995698652198909,1.9592387867166864e-12,2.452968874414374e-05,0.0004056050897762385
2013-11-12,0.9876642390351308,4.3688468621242323e-13,1.0783535737247653e-05,0.012324977428296562
2013-11-13,0.8173726313961995,2.6789751753393634e-13,5.554959937546579e-06,0.18262181364387967
2013-11-14,0.611222402846246,5.794185466475597e-14,2.1749483830734725e-06,0.38877542220561795
2013-11-15,0.15750704788740394,5.3958033391513704e-14,3.976049238993358e-07,0.8424925545080085
2013-11-18,0.03661271345478952,1.2108806094701626e-14,1.1685047823135844e-07,0.9633871696943427
2013-11-19,0.013725248221290995,2.1877831638118596e-15,4.604950357724284e-08,0.98627470572919
2013-11-20,0.006851405938991122,1.3278131236934921e-15,2.7290411989020415e-08,0.9931485667705234
2013-11-21,0.003524842251512367,1.810539706803877e-15,2.579749193086526e-08,0.996475131951158
2013-11-22,0.004070755661946091,9.539981473426892e-16,4.20387278437719e-08,0.9959292022993319
2013-11-25,0.005640005048578723,1.1017087243774205e-15,4.7761014851702744e-08,0.994359947190175
2013-11-26,0.005840552366941755,2.3669578017240067e-15,5.1536087340536385e-08,0.9941593960965225
2013-11-27,0.007424763970762989,2.4327694956731535e-15,8.642333578864607e-08,0.9925751496057935
2013-11-29,0.006421604956619766,5.182739246175004e-15,5.6808741811788664e-08,0.9935783382349973
2013-12-02,0.0063011748334068736,2.9109279067071464e-15,6.353417261685607e-08,0.9936987616319807
2013-12-03,0.007453386561506171,1.6433872042584798e-15,6.070884797478547e-08,0.9925465527297488
2013-12-04,0.007887283556093144,4.576888325396902e-16,6.512332937489204e-08,0.992112651320614
2013-12-05,0.008804334105718648,2.4276634185607376e-18,1.728280701427675e-08,0.9911956486117591
2013-12-06,0.0014520962096722157,5.374936301444556e-19,7.60327502058671e-11,0.9985479037145659
2013-12-09,1.4632810943283079e-05,3.0063593331484665e-18,5.175179247097698e-12,0.9999853671840487
2013-12-10,1.1914048219395641e-05,2.9183762560809946e-18,2.8759985296878624e-10,0.9999880856640077
2013-12-11,0.0009038482909359716,2.547843845780343e-18,6.769911661103439e-09,0.9990961449393654
2013-12-12,0.0003792702660398054,1.432431685068489e-16,8.176865096302377e-10,0.9996207289163802
2013-12-13,0.00018829996497329808,2.519714743347751e-16,2.481090286258433e-09,0.9998116975535462
2013-12-16,0.0015785743788169276,1.101146786939284e-15,4.163534029855732e-08,0.9984213839858845
2013-12-17,0.020868288856361588,1.9257878179149064e-14,4.863644990729491e-07,0.9791312247789435
2013-12-18,0.22588597707967953,8.22629414233047e-14,8.807239241993323e-06,0.774105215680849
2013-12-19,0.44602296826606885,4.576304246539654e-13,6.120267651518278e-06,0.5539709114661671
2013-12-20,0.667093355397571,7.566648080315103e-13,7.898669555074844e-06,0.33289874593200847
2013-12-23,0.8899216335710513,1.0465179749963156e-12,2.098158317153488e-05,0.1100573848447856
2013-12-24,0.9546895549289297,2.4251301057172606e-12,1.0165642240393388e-05,0.04530027942673453
2013-12-26,0.9839592039827233,1.1122556922533355e-12,1.592031836460667e-05,0.01602487569754164
2013-12-27,0.9885163340968559,1.5050251150876785e-12,8.855795844934742e-06,0.011474810105611678
2013-12-30,0.9960876934044336,3.8282647534000655e-13,8.51381962107356e-06,0.0039037927758331123
2013-12-31,0.99867385325437,4.5372589170788406e-13,9.600755625287946e-06,0.0013165459892980058
2014-01-02,0.9995960507354309,3.9639670576891594e-13,1.1334548245894767e-05,0.0003926147159004469
2014-01-03,0.999502528133916,4.1219599904713e-13,1.06943270986797e-05,0.0004867775387171865
2014-01-06,0.9979522322247523,4.894589454450091e-13,9.696006473986227e-06,0.0020380717678626513
2014-01-07,0.9903374852897194,3.459476425566617e-13,9.781722143330904e-06,0.00965273298765906
2014-01-08,0.9533729694781283,8.636893317327495e-14,7.926214942459087e-06,0.04661910430712112
2014-01-09,0.8075521989041696,3.948792224095559e-14,1.56248407384328e-06,0.19244623861176255
2014-01-10,0.1790077468646086,1.4149230926931034e-13,9.458798112949166e-07,0.8209913072550974
2014-01-13,0.11247978296393772,3.090191372992383e-14,5.643668370587165e-07,0.8875196526696039
2014-01-14,0.06774249577009701,1.4467794371733744e-14,3.2758502809567195e-07,0.9322571766450444
2014-01-15,0.04238200617907911,8.155021866801041e-15,1.8244811276789612e-07,0.9576178113727176
2014-01-16,0.025768951122153775,1.3401307570303132e-14,1.3661977456803974e-07,0.9742309122581222
2014-01-17,0.019474805566030186,3.132469219888024e-14,2.3198620656295663e-07,0.9805249624478
2014-01-21,0.023429794682440972,7.82320662730295e-14,3.13455921011581e-07,0.9765698918619629
2014-01-22,0.0658310111621574,6.559713552046778e-13,1.2265802641293259e-06,0.9341677622571944
2014-01-23,0.27904850241339896,3.187890641064766e-11,1.6237440676316883e-05,0.7209352601136211
2014-01-24,0.9978401966229972,3.980570628911252e-10,0.0007070469040954136,0.0014527560744688668
2014-01-27,0.9997800722445465,1.0273864378653175e-08,0.00019820279832567125,2.1714683181833546e-05
2014-01-28,0.9998647447583872,1.1762244835638221e-08,7.50152321146949e-05,6.022824691724332e-05
2014-01-29,0.9990510865933743,2.177212382919718e-08,0.0009237869011829754,2.510473314167002e-05
2014-01-30,0.9868326160298516,4.262047574524147e-08,0.013151848952066784,1.5492397542581072e-05
2014-01-31,0.9184157054921862,5.646579488600108e-07,0.0815713271031127,1.240274635319e-05
2014-02-03,0.4333974416851994,3.42241039468562e-06,0.5665985689784411,5.669257245817731e-07
2014-02-04,0.16571917572990924,1.2122927050812276e-05,0.8342681343109583,5.670317936474514e-07
2014-02-05,0.042997668329025886,1.89942618171773e-05,0.9569831398434151,1.9756552144930566e-07
2014-02-06,0.000642357059225032,2.7699892698336917e-05,0.9993299422842201,7.636214868227627e-10
2014-02-07,1.6046254369221526e-05,2.5401416614495445e-05,0.9999585523214202,7.624926333745958e-12
2014-02-10,1.5575691065810265e-05,1.8789771134261395e-05,0.9999656345373916,4.958319902698007e-13
2014-02-11,7.26978592342707e-06,2.254286828649375e-05,0.9999701873454157,1.6561969747736246e-13
2014-02-12,2.7192558377104025e-05,1.664673655128114e-05,0.9999561607042757,4.776391779117582e-13
2014-02-13,1.1452903326550437e-05,1.824755566769639e-05,0.9999702995400719,5.892825193917771e-13
2014-02-14,7.50450528045148e-06,1.901208072743078e-05,0.9999734834141748,1.396026348649424e-13
2014-02-18,2.1482885118084886e-05,2.1109013117431136e-05,0.9999574081014759,3.2200793873913547e-13
2014-02-19,4.3652986809873604e-05,1.5533778229504678e-05,0.9999408132333982,1.7528969029478111e-12
2014-02-20,0.00035898201072850124,1.7277828588135076e-05,0.9996237401549184,5.6226479823648544e-12
2014-02-21,0.05581776704786049,1.921878673670145e-06,0.9441803108075411,2.660408664407831e-10
2014-02-24,0.8849289560634651,5.567811698238976e-07,0.11506991648582576,5.70669667228309e-07
2014-02-25,0.9894919245192054,6.286905504597346e-08,0.010496979264304825,1.1033347135477182e-05
2014-02-26,0.998618909753867,2.079138460861934e-09,0.001370335908753205,1.0752258386711393e-05
2014-02-27,0.9991827042875718,4.1755497202473113e-11,7.834188667557473e-05,0.0007389537842788741
2014-02-28,0.9629254867228155,1.741780004684919e-12,7.87476548149769e-06,0.03706663851031703
2014-03-03,0.8288657275208521,3.7358849953655507e-13,4.0500520208441755e-06,0.1711302224270769
2014-03-04,0.5065419151611406,2.6065355420895476e-12,6.256506486999669e-06,0.4934518283295723
2014-03-05,0.40605924847116603,6.6981879077042255e-12,6.466376073796294e-06,0.5939342851463422
2014-03-06,0.3445600483680705,5.693099919734048e-12,6.359441086274094e-06,0.655433592185335
2014-03-07,0.31890202934660794,2.4520911623780536e-12,3.3843843577786203e-06,0.6810945862663595
2014-03-10,0.42094283518020986,6.494861363044368e-13,4.506329972469376e-06,0.5790526584889313
2014-03-11,0.8014231857905566,3.6882003469892033e-13,1.697900490540809e-05,0.19855983520423962
2014-03-12,0.9191865355053883,3.2876405895486233e-12,1.0342416287796173e-05,0.08080312207518572
2014-03-13,0.9941369546544668,2.2601951326660115e-12,2.399310959235369e-05,0.005839052234083903
2014-03-14,0.9993344986210815,3.1688919341927786e-12,1.794936541373528e-05,0.0006475520106734175
2014-03-17,0.9996963010434478,1.1402861976922693e-12,1.2480863757063725e-05,0.0002912180916295557
2014-03-18,0.9998216955011108,1.0286527882550948e-12,1.556544306190472e-05,0.00016273905454277114
2014-03-19,0.999901639967965,5.52333127042033e-13,1.7647852162789347e-05,8.071217933333006e-05
2014-03-20,0.9997577962970647,6.715608272008822e-13,1.092641549072966e-05,0.00023127728692784702
2014-03-21,0.999734475346017,3.801010171045123e-13,1.0527347432897296e-05,0.00025499730638131737
2014-03-24,0.9996457843357897,3.8533518189985594e-13,9.800664385011746e-06,0.00034441499961100934
2014-03-25,0.9995440193779981,4.924304656029219e-13,9.428948939003797e-06,0.00044655167236264847
2014-03-26,0.9995666575206241,8.895538251192383e-13,1.1127085221095643e-05,0.0004222153932597506
2014-03-27,0.9991525438571343,9.78549698375005e-13,1.77844372676774e-05,0.0008296717048804494
2014-03-28,0.9895400009915167,1.6235717347208713e-13,1.0954152776201866e-05,0.010449044855628467
2014-03-31,0.8981130588507911,1.3346261647243984e-14,2.1855577529803487e-06,0.10188475559138299
2014-04-01,0.21164563103299586,3.293999860722978e-14,2.658984073170736e-07,0.7883541030688423
2014-04-02,0.030912880630348725,8.575184980525533e-14,1.5353071538633117e-07,0.9690869658390325
2014-04-03,0.016234838455356476,2.4051561092505777e-13,2.1209589311131493e-07,0.9837649494485076
2014-04-04,0.06386807205200179,5.705582745084816e-13,1.830035834610593e-06,0.9361300979117215
2014-04-07,0.8796402903837651,1.019421887673271e-12,8.423229635746411e-05,0.12027547731859073
2014-04-08,0.9635182240191708,2.007688081845901e-11,1.323029328851943e-05,0.036468545667166924
2014-04-09,0.9982427641435839,2.9839092668354587e-12,3.06288636382036e-05,0.001726606989650297
2014-04-10,0.999909100862821,4.081635016518783e-12,3.354763249497233e-05,5.7351500263893794e-05
2014-04-11,0.9999421522013618,2.3776560197901765e-12,3.29429567176507e-05,2.4904839648690004e-05
2014-04-14,0.999890800702845,1.6332085870465041e-12,1.597754344492911e-05,9.322175188758742e-05
2014-04-15,0.9998245216515165,1.4385875898627044e-12,1.3939563903152344e-05,0.0001615387831152258
2014-04-16,0.9998752429285477,1.7249587493456897e-12,2.298892450688995e-05,0.00010176814542236988
