Date,Close,VWAP,signal,equity
2007-05-07,1509.48,1478.2769836378966,1.0,1.0180237814588997
2007-05-08,1507.72,1480.9110483816114,1.0,1.0168368019325942
2007-05-09,1512.58,1484.3445865160168,1.0,1.0201144840336422
2007-05-10,1491.47,1486.9815367898007,1.0,1.00587747391983
2007-05-11,1505.85,1489.306104730018,1.0,1.0155756361858943
2007-05-14,1503.15,1491.2610457487567,1.0,1.0137547016853121
2007-05-15,1501.19,1492.991822754,1.0,1.0124328381219263
2007-05-16,1514.14,1494.8702462125073,1.0,1.0211665795228675
2007-05-17,1512.75,1496.9802293636067,1.0,1.0202291354651603
2007-05-18,1522.75,1499.0690970791618,1.0,1.026973337319169
2007-05-21,1525.1,1501.3214739257326,1.0,1.0285582247548608
2007-05-22,1524.12,1503.6161601994124,1.0,1.027897292973168
2007-05-23,1522.28,1505.4573088503155,1.0,1.0266563598320304
2007-05-24,1507.51,1506.5316134283307,1.0,1.0166951736936596
2007-05-25,1515.73,1507.4149615063948,1.0,1.0222389076176548
2007-05-29,1518.11,1508.9113977223383,1.0,1.023844027658909
2007-05-30,1530.23,1511.1470633838162,1.0,1.0320180003059674
2007-05-31,1530.62,1513.2615920805786,1.0,1.0322810241782736
2007-06-01,1536.34,1515.057611525393,1.0,1.0361387076387667
2007-06-04,1539.18,1516.5382414117134,1.0,1.0380540609653053
2007-06-05,1530.95,1517.64911934217,1.0,1.0325035828394562
2007-06-06,1517.38,1518.360251250649,-1.0,1.0233517009235666
2007-06-07,1490.72,1517.646799059505,-1.0,1.0410247375560766
2007-06-08,1507.67,1517.787058552746,-1.0,1.029187927624248
2007-06-11,1509.12,1518.1894138136504,-1.0,1.0281981072424302
2007-06-12,1493.0,1517.8647425691506,-1.0,1.039181033377362
2007-06-13,1515.67,1517.9938725084087,-1.0,1.0234019081083299
2007-06-14,1522.97,1518.5760677586084,1.0,1.018472844440651
2007-06-15,1532.91,1519.5765020852293,1.0,1.0248145905008956
2007-06-18,1531.05,1520.100233502792,1.0,1.0235711025346537
2007-06-19,1533.7,1520.327473661035,1.0,1.0253427386155896
2007-06-20,1512.84,1520.1238111359914,-1.0,1.0113969542199963
2007-06-21,1522.19,1519.6555576309418,1.0,1.0048426682066547
2007-06-22,1502.56,1519.178138387036,-1.0,0.9915828714564251
2007-06-25,1497.74,1518.4459807067742,-1.0,0.9944662542249131
2007-06-26,1492.89,1517.2923167199601,-1.0,0.9976865470213869
2007-06-27,1506.34,1516.006950963527,-1.0,0.9886980186921481
2007-06-28,1505.71,1514.7886647991493,-1.0,0.9891115241104308
2007-06-29,1503.35,1513.2959206375815,-1.0,0.9906618247638772
2007-07-02,1519.43,1512.2907157285201,1.0,0.9800655949157359
2007-07-03,1524.87,1511.627702844062,1.0,0.9832804942636997
2007-07-05,1525.4,1511.6864622540038,1.0,0.9836222536674257
2007-07-06,1530.44,1513.072410892055,1.0,0.9868721921481414
2007-07-09,1531.85,1514.5161344326589,1.0,0.9877814011278653
2007-07-10,1510.12,1514.8866705473145,-1.0,0.9737692655750967
2007-07-11,1518.76,1515.6834887808257,1.0,0.9679058116856257
2007-07-12,1547.7,1517.3718459990696,1.0,0.9860589031556508
2007-07-13,1552.5,1518.7238121880923,1.0,0.9891170428049028
2007-07-16,1549.52,1519.4422554168925,1.0,0.9872184477726589
2007-07-17,1549.37,1520.4948571197995,1.0,0.9871228809086197
2007-07-18,1546.17,1521.2985855866282,1.0,0.9850841211424519
2007-07-19,1553.08,1522.9347008602042,1.0,0.9894865680125208
2007-07-20,1534.1,1524.2284793400056,1.0,0.9773941741494373
2007-07-23,1541.57,1526.2073198797802,1.0,0.9821534039785856
2007-07-24,1511.04,1527.1421240303202,-1.0,0.96270236158449
2007-07-25,1518.09,1528.0080942456539,-1.0,0.9579219082661761
2007-07-26,1482.66,1526.7766275745873,-1.0,0.9802784043960963
2007-07-27,1458.95,1523.3709895197405,-1.0,0.995954554672108
2007-07-30,1473.91,1520.8331760136423,-1.0,0.9857420867068626
2007-07-31,1455.27,1517.4112612424415,-1.0,0.9982084058825356
2007-08-01,1465.81,1512.901306649083,-1.0,0.9909787394989766
2007-08-02,1472.2,1509.9521679864793,-1.0,0.9866587020143105
2007-08-03,1433.06,1505.7478293840754,-1.0,1.0128900711196223
2007-08-06,1467.67,1501.4786984883099,-1.0,0.9884276443116379
2007-08-07,1476.71,1499.0949140987543,-1.0,0.9823395005841125
2007-08-08,1497.49,1498.0592450902318,-1.0,0.9685161941650201
2007-08-09,1453.09,1494.2638845307424,-1.0,0.9972323251715222
2007-08-10,1453.64,1489.5935496143893,-1.0,0.9968548690064915
2007-08-13,1452.92,1486.3183177457693,-1.0,0.9973486195263485
2007-08-14,1426.54,1481.9615629878429,-1.0,1.0154570195642756
2007-08-15,1406.7,1476.3559546289032,-1.0,1.029579769201969
2007-08-16,1411.27,1468.254815683559,-1.0,1.0262349340948014
2007-08-17,1445.94,1464.11925182015,-1.0,1.0010239077390604
2007-08-20,1445.55,1460.756061062376,-1.0,1.0012939046435088
2007-08-21,1447.12,1457.6164945912317,-1.0,1.0002064075453176
2007-08-22,1464.07,1454.907057678528,1.0,0.9884910704565529
2007-08-23,1462.5,1453.4781538090178,1.0,0.9871345116737941
2007-08-24,1479.37,1453.2064086130633,1.0,0.9985211504511868
2007-08-27,1466.79,1452.9482114526922,1.0,0.9900301062413707
2007-08-28,1432.36,1451.899972335652,-1.0,0.9667911036862057
2007-08-29,1463.76,1451.5525476404175,1.0,0.9453072040189924
2007-08-30,1457.64,1450.7941539022743,1.0,0.9410712698832854
2007-08-31,1473.99,1451.7516052798157,1.0,0.9516270417217307
2007-09-04,1489.42,1452.8435728763957,1.0,0.9615888496402147
2007-09-05,1472.29,1452.3897272600173,1.0,0.9505294996957149
2007-09-06,1478.55,1450.066480966264,1.0,0.9545710368032788
2007-09-07,1453.55,1449.007935815634,1.0,0.9384307128912827
2007-09-10,1451.7,1449.1428126762999,1.0,0.937236328921795
2007-09-11,1471.49,1449.44969598161,1.0,0.9500130093305311
2007-09-12,1471.56,1451.2677340119942,1.0,0.9500582022374847
2007-09-13,1483.95,1455.0310259360533,1.0,0.95805734676827
2007-09-14,1484.25,1462.4610002326565,1.0,0.958251030655214
2007-09-17,1476.65,1464.8105266615764,1.0,0.9533443721859672
2007-09-18,1519.78,1468.7101637019791,1.0,0.9811896589989431
2007-09-19,1529.03,1473.794004273305,1.0,0.9871615788463817
2007-09-20,1518.75,1477.0859507980533,1.0,0.9805246776537688
2007-09-21,1525.75,1480.8525567037605,1.0,0.9850439683491278
2007-09-24,1517.73,1483.3270468422634,1.0,0.9798661524381594
2007-09-25,1517.21,1485.4737736967559,1.0,0.97953043370079
2007-09-26,1525.42,1489.710811752438,1.0,0.9848309160734896
2007-09-27,1531.38,1493.3414034000386,1.0,0.9886787692941096
2007-09-28,1526.75,1496.4522264698269,1.0,0.9856895813056079
2007-10-01,1547.04,1499.9879987654622,1.0,0.998789068192584
2007-10-02,1546.63,1502.8916141110587,1.0,0.9985243668804273
2007-10-03,1539.59,1506.0885662932076,1.0,0.993979251666809
2007-10-04,1542.84,1508.8378808592126,1.0,0.9960774937753686
2007-10-05,1557.59,1513.519572556523,1.0,1.0056002848834464
2007-10-08,1552.58,1517.756121707654,1.0,1.0023657639714825
2007-10-09,1565.15,1522.451542112247,1.0,1.0104811188344343
2007-10-10,1562.47,1526.7738187521861,1.0,1.0087508761110682
2007-10-11,1554.41,1530.9196916202193,1.0,1.0035472356818407
2007-10-12,1561.8,1534.3368836199443,1.0,1.0083183154302267
2007-10-15,1548.71,1537.5569318210805,1.0,0.9998672418299055
2007-10-16,1538.53,1539.6522198794687,-1.0,0.9932949019329406
2007-10-17,1541.24,1540.284154388524,1.0,0.9912473023503003
2007-10-18,1540.08,1541.0757952365298,-1.0,0.990203875065511
2007-10-19,1500.63,1540.1874156416745,-1.0,1.0152714331898687
2007-10-22,1506.33,1538.9939533001202,-1.0,1.0114150214366835
2007-10-23,1519.59,1538.9566880881125,-1.0,1.0025116847280935
2007-10-24,1515.88,1537.7198870293535,-1.0,1.0049592648979688
2007-10-25,1514.4,1536.456557351796,-1.0,1.0059404373602014
2007-10-26,1535.28,1536.5187899828156,-1.0,0.9920708940875649
2007-10-29,1540.98,1536.4882425451772,1.0,0.9883876544854734
2007-10-30,1531.02,1535.931667633139,-1.0,0.9817027742657314
2007-10-31,1549.38,1536.187164214034,1.0,0.969635678532197
2007-11-01,1508.44,1534.9881237334444,-1.0,0.943723646030558
2007-11-02,1509.65,1532.32797418221,-1.0,0.9426835179772829
2007-11-05,1502.17,1530.0651977287137,-1.0,0.9473543176424173
2007-11-06,1520.27,1527.9228694518956,-1.0,0.935939422424614
2007-11-07,1475.62,1524.2264467204782,-1.0,0.9634277601615023
2007-11-08,1474.77,1518.42182810994,-1.0,0.9639827225475754
2007-11-09,1453.7,1513.3655642432066,-1.0,0.9777551182188174
2007-11-12,1439.18,1508.2902303997535,-1.0,0.9875212352419566
2007-11-13,1481.05,1504.8317041256812,-1.0,0.9587913236814982
2007-11-14,1470.58,1501.8010507926863,-1.0,0.9655693157539774
2007-11-15,1451.15,1498.0729913758323,-1.0,0.9783268752237783
2007-11-16,1458.74,1495.0158487816648,-1.0,0.9732098983551234
2007-11-19,1433.27,1491.9270126544552,-1.0,0.990202409776696
2007-11-20,1439.7,1487.7750568348124,-1.0,0.9857601194232635
2007-11-21,1416.77,1483.5983148496368,-1.0,1.0014602510745627
2007-11-23,1440.7,1481.0468890682466,-1.0,0.9845450539654947
2007-11-26,1407.22,1475.9690673828866,-1.0,1.007424604466477
2007-11-27,1428.23,1470.5756372264375,-1.0,0.9923836080765446
2007-11-28,1469.02,1467.4279504259353,1.0,0.9640413051047249
2007-11-29,1469.72,1463.7303983476882,1.0,0.9642114662503634
2007-11-30,1481.14,1461.6994748899708,1.0,0.97170357015082
2007-12-03,1472.42,1459.9307724566074,1.0,0.9659828043003837
2007-12-04,1462.79,1458.191965760684,1.0,0.9596650319219776
2007-12-05,1485.01,1456.4665314076783,1.0,0.9742424880225159
2007-12-06,1507.34,1456.6184969180247,1.0,0.9888921097473143
2007-12-07,1504.66,1457.762842371545,1.0,0.9871338927198867
2007-12-10,1515.96,1459.831041629534,1.0,0.9945472704847869
2007-12-11,1477.65,1462.2727248705485,1.0,0.9694139517083864
2007-12-12,1486.59,1463.5391055419125,1.0,0.9752790488073427
2007-12-13,1488.41,1463.7578860821566,1.0,0.9764730618632824
2007-12-14,1467.95,1464.6490513937747,1.0,0.9630502557509056
2007-12-17,1445.9,1464.5906291339538,-1.0,0.9485843283424057
2007-12-18,1454.98,1465.2320650379672,-1.0,0.9423428087867973
2007-12-19,1453.0,1466.6019619868916,-1.0,0.9436251898239235
2007-12-20,1460.12,1468.5715725299383,-1.0,0.9390012315640843
2007-12-21,1484.46,1469.8864533693734,1.0,0.9233482099108846
2007-12-24,1496.45,1472.854540542468,1.0,0.930529099252279
2007-12-26,1497.66,1476.6416008898095,1.0,0.9312815067567698
2007-12-27,1476.27,1478.0885765757914,-1.0,0.9179806831856472
2007-12-28,1478.49,1478.705508274904,-1.0,0.9163248388484851
2007-12-31,1468.36,1478.2587948047828,-1.0,0.9226031164273225
2008-01-02,1447.16,1477.1411252054816,-1.0,0.9359235460687314
2008-01-03,1447.16,1476.297115124556,-1.0,0.9359235460687314
2008-01-04,1411.63,1472.7248882988104,-1.0,0.9589019061614799
2008-01-07,1416.18,1467.5852746299477,-1.0,0.9558111503167933
2008-01-08,1390.19,1461.2905361879648,-1.0,0.9733523751587863
2008-01-09,1409.13,1454.391445592647,-1.0,0.9600913863835054
2008-01-10,1420.33,1449.3495144261656,-1.0,0.9524604200940253
2008-01-11,1401.02,1444.0783480249302,-1.0,0.9654095310133296
2008-01-14,1416.25,1440.489585256162,-1.0,0.9549149005602791
2008-01-15,1380.95,1435.779951515048,-1.0,0.9787161333862474
2008-01-16,1373.2,1430.6586339797527,-1.0,0.9842087652945303
2008-01-17,1333.25,1423.871997326277,-1.0,1.0128419870928966
2008-01-18,1325.19,1415.3309005672243,-1.0,1.0189649995931545
2008-01-22,1310.5,1404.492174260339,-1.0,1.0302604333377672
2008-01-23,1338.6,1396.8083538159865,-1.0,1.0081693855111429
2008-01-24,1352.07,1392.0148500045784,-1.0,0.9980244268806071
2008-01-25,1330.61,1386.8816681733213,-1.0,1.0138650299565264
2008-01-28,1353.96,1382.3589662718905,-1.0,0.9960733791726866
2008-01-29,1362.3,1378.7058723276834,-1.0,0.9899378567183305
2008-01-30,1355.81,1375.6270102035487,-1.0,0.994653922702403
2008-01-31,1378.55,1372.2922439324755,1.0,0.9779713269092959
2008-02-01,1395.42,1370.3640137476334,1.0,0.9896458556337867
2008-02-04,1380.82,1368.6473618447217,1.0,0.9792913892421243
2008-02-05,1336.64,1365.8364834992576,-1.0,0.9479584902569439
2008-02-06,1326.45,1362.6659296763905,-1.0,0.9549009528832256
2008-02-07,1336.91,1359.1862440527673,-1.0,0.9473708809113016
2008-02-08,1331.29,1354.944943834745,-1.0,0.9513533661576693
2008-02-11,1339.13,1351.650063267931,-1.0,0.9457508224664554
2008-02-12,1348.86,1349.1600583043855,-1.0,0.9388790807366767
2008-02-13,1367.21,1347.6073400227478,1.0,0.9261064941587381
2008-02-14,1348.86,1346.1474378078706,1.0,0.9133989300056259
2008-02-15,1349.99,1346.0788338142474,1.0,0.9141641249042117
2008-02-19,1348.78,1347.5756042135895,1.0,0.9133447569154606
2008-02-20,1360.03,1351.4219488896624,1.0,0.9209628477199646
2008-02-21,1342.53,1352.7363715253834,-1.0,0.9091124842462917
2008-02-22,1353.11,1352.780592063068,1.0,0.9016753593266488
2008-02-25,1371.8,1353.9669516021127,1.0,0.913859359653435
2008-02-26,1381.29,1355.6992191767006,1.0,0.9201813638254069
2008-02-27,1380.02,1356.7105764793318,1.0,0.9193353211174613
2008-02-28,1367.68,1356.8663004204998,1.0,0.9111147171678161
2008-02-29,1330.63,1355.3345619024856,-1.0,0.8864329200580627
2008-03-03,1331.34,1351.9212190576259,-1.0,0.8856940056760285
2008-03-04,1326.75,1348.6368917914695,-1.0,0.8887475723727799
2008-03-05,1333.7,1347.6376868838588,-1.0,0.8840919887074391
2008-03-06,1304.34,1346.4469685257516,-1.0,0.9035543421515798
2008-03-07,1293.37,1344.311572083129,-1.0,0.9111535809492882
2008-03-10,1273.37,1341.5229267182463,-1.0,0.9252431853308541
2008-03-11,1320.65,1339.597197262537,-1.0,0.8908890715992263
2008-03-12,1308.77,1337.8402094569606,-1.0,0.898903126928495
2008-03-13,1315.48,1334.7825986097346,-1.0,0.8942944944096488
2008-03-14,1288.14,1331.4877787210555,-1.0,0.9128808746489224
2008-03-17,1276.6,1327.0991360658768,-1.0,0.9210590581487352
2008-03-18,1330.74,1325.1543607917345,1.0,0.8819973807179248
2008-03-19,1298.42,1323.200304435203,-1.0,0.8603115006037565
2008-03-20,1329.51,1321.8155489596513,1.0,0.8394536901484686
2008-03-24,1349.88,1322.1306923775198,1.0,0.852063488529562
2008-03-25,1352.99,1321.6573593147327,1.0,0.8540265648395502
2008-03-26,1341.13,1320.1602680320518,1.0,0.8465403638631964
2008-03-27,1325.76,1318.1863154064542,1.0,0.8368386008778204
2008-03-28,1315.22,1316.1276331348217,-1.0,0.8301856027082782
2008-03-31,1322.7,1315.2261863701544,1.0,0.8252150644555325
2008-04-01,1370.18,1316.670374932457,1.0,0.8545896449882475
2008-04-02,1367.53,1318.8345687680237,1.0,0.8529368237828446
2008-04-03,1369.31,1320.263789600645,1.0,0.8540470206679831
2008-04-04,1370.4,1322.6372188725477,1.0,0.8547268603336018
2008-04-07,1372.54,1326.1355653351222,1.0,0.8560615914202289
2008-04-08,1365.54,1329.8387200497023,1.0,0.8516956486135044
2008-04-09,1354.49,1332.3507460619546,1.0,0.8448036960400322
2008-04-10,1360.55,1334.2542327445813,1.0,0.8485833550984251
2008-04-11,1332.83,1336.1455043184917,-1.0,0.8312942215837962
2008-04-14,1328.32,1338.37635648308,-1.0,0.833857747897082
2008-04-15,1334.43,1342.5071618324857,-1.0,0.8300221730057521
2008-04-16,1364.71,1345.1056964482173,1.0,0.8111878606786805
2008-04-17,1365.56,1348.1055307630359,1.0,0.8114497469592623
2008-04-18,1390.33,1352.389142916279,1.0,0.8261686975964959
2008-04-21,1388.17,1354.1936210183574,1.0,0.8248851718243351
2008-04-22,1375.94,1355.5316825065452,1.0,0.8176178013643686
2008-04-23,1379.93,1357.4638049611656,1.0,0.8199887586934991
2008-04-24,1388.82,1360.388106183205,1.0,0.8252714180057723
2008-04-25,1397.84,1363.8313479823526,1.0,0.830631326554333
2008-04-28,1396.37,1367.7053248443553,1.0,0.8297578159593901
2008-04-29,1390.94,1369.6401798948848,1.0,0.8265311747821525
2008-04-30,1385.59,1370.9553128365137,1.0,0.8233520715964762
2008-05-01,1409.34,1372.8268297940065,1.0,0.8374649128413005
2008-05-02,1413.9,1375.0054789251565,1.0,0.840174578360307
2008-05-05,1407.49,1376.454010429628,1.0,0.8363655967864406
2008-05-06,1418.26,1378.7762388317014,1.0,0.8427653989004094
2008-05-07,1392.57,1380.9017692331893,1.0,0.8274997613602182
2008-05-08,1397.68,1382.679087221256,1.0,0.8305362505712099
2008-05-09,1388.28,1384.9701318354048,1.0,0.824950536562732
2008-05-12,1403.58,1388.0439900062383,1.0,0.8340421774488714
2008-05-13,1403.04,1391.3060065181498,1.0,0.8337212960058312
2008-05-14,1408.66,1394.2753351188974,1.0,0.8370608399130276
2008-05-15,1423.57,1396.8996559347045,1.0,0.8459207330903047
2008-05-16,1425.35,1398.7722735329512,1.0,0.8469784534025483
2008-05-19,1426.63,1400.7862194477734,1.0,0.8477390612675325
2008-05-20,1413.4,1402.6637612301433,1.0,0.8398774659130471
2008-05-21,1390.71,1403.6678292972053,-1.0,0.8263945030564127
2008-05-22,1394.35,1404.2227779099744,-1.0,0.823983606089447
2008-05-23,1375.93,1403.7508355127645,-1.0,0.8348688056621276
2008-05-27,1385.35,1403.0149961136271,-1.0,0.8291530612933465
2008-05-28,1390.84,1402.756233539482,-1.0,0.8258672127305281
2008-05-29,1398.26,1403.1618089948108,-1.0,0.8214612891746478
2008-05-30,1400.38,1403.1875788278373,-1.0,0.820215814132059
2008-06-02,1385.67,1401.8581579245233,-1.0,0.8288316002943025
2008-06-03,1377.65,1400.3136465445143,-1.0,0.8336287232993181
2008-06-04,1377.2,1398.5199949011517,-1.0,0.8339010224503977
2008-06-05,1404.05,1398.2000540600272,1.0,0.8176432222377973
2008-06-06,1360.68,1396.7932566812708,-1.0,0.7921415733376099
2008-06-09,1361.76,1395.1573740371937,-1.0,0.7912751916328686
2008-06-10,1358.44,1392.9711925676265,-1.0,0.7932043374707703
2008-06-11,1335.49,1389.5970441062611,-1.0,0.8066050320505488
2008-06-12,1339.87,1385.7787369085977,-1.0,0.803959613484793
2008-06-13,1360.03,1382.70420757677,-1.0,0.7918630475434303
2008-06-16,1360.14,1379.8218565584575,-1.0,0.7917990012097245
2008-06-17,1350.93,1376.519267805089,-1.0,0.7971605586972931
2008-06-18,1337.81,1372.7284667723468,-1.0,0.8049024450497381
2008-06-19,1342.83,1369.4234528158527,-1.0,0.8018821280584242
2008-06-20,1317.93,1365.4471434137197,-1.0,0.816751370619772
2008-06-23,1318.0,1362.562923980102,-1.0,0.8167079900184174
2008-06-24,1314.29,1359.1858483874705,-1.0,0.819006917668621
2008-06-25,1321.97,1356.0245716646884,-1.0,0.8142210841557014
2008-06-26,1283.15,1350.5791847782634,-1.0,0.8381309024472846
2008-06-27,1278.38,1343.674716838111,-1.0,0.8412465821454287
2008-06-30,1280.0,1338.55888835797,-1.0,0.8401805302179303
2008-07-01,1284.91,1332.7975396006677,-1.0,0.8369576502152973
2008-07-02,1261.52,1327.310860436693,-1.0,0.8521933005242962
2008-07-03,1262.9,1321.927528439757,-1.0,0.8512610705519426
2008-07-07,1252.31,1315.6398183499293,-1.0,0.8583992879382322
2008-07-08,1273.7,1310.3027106826303,-1.0,0.8437374543914276
2008-07-09,1244.69,1305.0453292200252,-1.0,0.8629545569680902
2008-07-10,1253.39,1299.8807710011429,-1.0,0.8569227702214928
2008-07-11,1239.49,1293.9207702511596,-1.0,0.8664259787248948
2008-07-14,1228.3,1288.3737207474178,-1.0,0.8742479915704454
2008-07-15,1214.91,1280.8407232314514,-1.0,0.8837783836628725
2008-07-16,1245.36,1275.2704241557817,-1.0,0.8616277290608573
2008-07-17,1260.32,1271.2155052701357,-1.0,0.8512773477841578
2008-07-18,1260.68,1267.5751383361116,-1.0,0.8510341874397988
2008-07-21,1260.0,1264.572409056167,-1.0,0.8514932279952602
2008-07-22,1277.0,1262.7254466825611,1.0,0.8400048273000861
2008-07-23,1282.19,1261.7791783240316,1.0,0.8431667843904141
2008-07-24,1252.54,1259.2246490025288,-1.0,0.8236689758307031
2008-07-25,1257.76,1257.5748110089742,1.0,0.8199892086731414
2008-07-28,1234.37,1255.8010619715485,-1.0,0.8044942394588278
2008-07-29,1263.2,1254.583612677271,1.0,0.7854630883534814
2008-07-30,1284.26,1254.5777856406296,1.0,0.7983226462609877
2008-07-31,1267.38,1254.636532520849,1.0,0.7878296882393369
2008-08-01,1260.31,1254.716131096044,1.0,0.7834348296366666
2008-08-04,1249.01,1254.5778435755692,-1.0,0.7764105153212248
2008-08-05,1284.88,1254.3082948769206,1.0,0.75388005637062
2008-08-06,1289.19,1255.6439456718488,1.0,0.7561827067511291
2008-08-07,1266.07,1256.798548793976,1.0,0.7426215216813673
2008-08-08,1296.32,1259.1378169938325,1.0,0.7603648542229023
2008-08-11,1305.32,1262.4302953664758,1.0,0.7656438622517889
2008-08-12,1289.59,1267.0710162515409,1.0,0.7564173293301907
2008-08-13,1285.83,1270.0810853268088,1.0,0.7542118770870114
2008-08-14,1292.93,1272.042875454607,1.0,0.7583764278653553
2008-08-15,1298.2,1273.8816093186504,1.0,0.7614675803444921
2008-08-18,1278.6,1274.9119370486337,1.0,0.7499710739704726
2008-08-19,1266.69,1275.1120845935031,-1.0,0.7429851866789129
