time,Close,VWAP,signal_MOM,signal_MR,regime_IS,regime_WF
2015-08-08,1.19999,,0.0,0.0,,
2015-08-09,1.19999,,0.0,0.0,,
2015-08-10,1.19999,,0.0,0.0,,
2015-08-11,0.99,,0.0,0.0,,
2015-08-12,1.288,1.1603979895402845,1.0,0.0,,
2015-08-13,1.8848,1.4046035550155733,1.0,0.0,,
2015-08-14,1.79504416247808,1.557736276225636,1.0,0.0,,
2015-08-15,1.78222244301578,1.5977576016140216,1.0,0.0,,
2015-08-16,1.53307377556984,1.6021492551577503,-1.0,0.0,,
2015-08-17,1.29638,1.578555068912222,-1.0,0.0,,
2015-08-18,1.08418656925774,1.5449630402985524,-1.0,1.0,,
2015-08-19,1.24,1.5245111149096071,-1.0,1.0,,
2015-08-20,1.5218,1.5156988272688323,1.0,0.0,,
2015-08-21,1.43588,1.5119545959714116,-1.0,0.0,,
2015-08-22,1.4,1.5083696142036214,-1.0,0.0,,
2015-08-23,1.35,1.5006575115910892,-1.0,0.0,,
2015-08-24,1.23804,1.4941296482260682,-1.0,0.0,,
2015-08-25,1.27119,1.4839383830892992,-1.0,0.0,,
2015-08-26,1.18,1.4753884213159196,-1.0,0.0,,
2015-08-27,1.13646,1.4683207299485785,-1.0,1.0,,
2015-08-28,1.295,1.463610495290651,-1.0,1.0,HV_BULL,
2015-08-29,1.179,1.4646115992066808,-1.0,1.0,HV_BULL,
2015-08-30,1.32,1.4606372324461385,-1.0,1.0,HV_BULL,
2015-08-31,1.30651,1.4677613307488533,-1.0,1.0,HV_BULL,
2015-09-01,1.36,1.4802984476392702,-1.0,1.0,HV_BULL,
2015-09-02,1.30828087083577,1.4521779265720585,-1.0,1.0,HV_BULL,
2015-09-03,1.23357,1.3906446584287868,-1.0,1.0,HV_BULL,
2015-09-04,1.23357,1.350011183625254,-1.0,1.0,HV_BULL,
2015-09-05,1.36287107188779,1.313848941353942,1.0,0.0,HV_BULL,
2015-09-06,1.34,1.3082798233766766,1.0,0.0,HV_BULL,
2015-09-07,1.27561,1.320140841070336,-1.0,0.0,HV_BULL,
2015-09-08,1.26349378725891,1.3276920278397741,-1.0,0.0,HV_BULL,
2015-09-09,1.21,1.311088310669312,-1.0,0.0,HV_BULL,
2015-09-10,1.1857,1.286859174202936,-1.0,0.0,HV_BULL,
2015-09-11,0.927715708357686,1.2472890074923808,-1.0,1.0,HV_BULL,
2015-09-12,1.14639,1.2268644927893722,-1.0,0.0,HV_BULL,
2015-09-13,0.88557,1.2144477325703384,-1.0,1.0,HV_BULL,
2015-09-14,0.955,1.1965784135200621,-1.0,1.0,HV_BULL,
2015-09-15,0.95,1.184883509968324,-1.0,1.0,HV_BULL,
2015-09-16,0.93634,1.1767431709643332,-1.0,1.0,HV_BULL,
2015-09-17,0.875,1.1576014732437925,-1.0,1.0,HV_BULL,
2015-09-18,0.85226,1.14523129789289,-1.0,1.0,HV_BULL,
2015-09-19,0.883689479836353,1.1247173041973264,-1.0,1.0,HV_BULL,
2015-09-20,0.94116,1.097874902970973,-1.0,1.0,HV_BULL,
2015-09-21,0.94116,1.0777488694559725,-1.0,1.0,HV_BULL,
2015-09-22,0.80588,1.0519497604914338,-1.0,1.0,HV_BULL,
2015-09-23,0.91,1.0364230574039863,-1.0,1.0,HV_BULL,
2015-09-24,0.8,1.0182495113280676,-1.0,1.0,HV_BULL,
2015-09-25,0.68233,0.9935725153356462,-1.0,1.0,HV_BULL,
2015-09-26,0.77032,0.9720170795435561,-1.0,1.0,HV_BULL,
2015-09-27,0.700769905318527,0.9521563688726847,-1.0,1.0,HV_BULL,
2015-09-28,0.604208065458796,0.9127910314463009,-1.0,1.0,HV_BULL,
2015-09-29,0.68163,0.8910784339004322,-1.0,1.0,HV_BULL,
2015-09-30,0.713644313851549,0.8694621051046962,-1.0,1.0,HV_BULL,
2015-10-01,0.654722555230859,0.8376589629792318,-1.0,1.0,HV_BULL,
2015-10-02,0.66467,0.8164031792659269,-1.0,1.0,HV_BULL,
2015-10-03,0.6796,0.8049953746598923,-1.0,1.0,HV_BULL,
2015-10-04,0.60954,0.7935300996068194,-1.0,1.0,HV_BULL,
2015-10-05,0.60777,0.7796251167585881,-1.0,1.0,HV_BULL,
2015-10-06,0.65114,0.7652700863999012,-1.0,1.0,HV_BULL,
2015-10-07,0.6,0.7490424272393891,-1.0,1.0,HV_BULL,
2015-10-08,0.633798841028638,0.737415121648783,-1.0,0.0,HV_BULL,
2015-10-09,0.635190847457627,0.7270152494044319,-1.0,0.0,HV_BULL,
2015-10-10,0.635190847457627,0.7122673949785671,-1.0,0.0,HV_BULL,
2015-10-11,0.59931,0.6967479964896531,-1.0,0.0,HV_BULL,
2015-10-12,0.63,0.6872585419338658,-1.0,0.0,HV_BULL,
2015-10-13,0.601639343658679,0.6790589397444621,-1.0,0.0,HV_BULL,
2015-10-14,0.483236302162478,0.648866855543602,-1.0,0.0,HV_BULL,
2015-10-15,0.559861985973115,0.6367565126519968,-1.0,0.0,HV_BULL,
2015-10-16,0.525,0.6281646951232032,-1.0,0.0,HV_BULL,
2015-10-17,0.52299,0.6185752415179548,-1.0,0.0,HV_BULL,
2015-10-18,0.505,0.6114164444673056,-1.0,0.0,HV_BULL,
2015-10-19,0.499479725306838,0.5999861786310546,-1.0,0.0,HV_BULL,
2015-10-20,0.440034716540035,0.5773365924759175,-1.0,0.0,HV_BULL,
2015-10-21,0.42,0.5538562830788317,-1.0,0.0,HV_BULL,
2015-10-22,0.546183513734658,0.5431692269205287,1.0,0.0,HV_BULL,
2015-10-23,0.56491,0.5423593299943923,1.0,0.0,HV_BULL,
2015-10-24,0.55606,0.541568575989632,1.0,0.0,HV_BULL,
2015-10-25,0.624364857977791,0.5453843332848295,1.0,0.0,HV_BULL,
2015-10-26,0.700519544126242,0.5592098308776086,1.0,-1.0,HV_BULL,
2015-10-27,0.83,0.5988045151677847,1.0,-1.0,HV_BULL,
2015-10-28,0.99,0.6611196970562385,1.0,-1.0,HV_BULL,
2015-10-29,1.17940672121566,0.7341150737570274,1.0,-1.0,HV_BULL,
2015-10-30,1.12067336586791,0.8021730173361908,1.0,-1.0,HV_BULL,
2015-10-31,0.889342571595558,0.8104665025096935,1.0,0.0,HV_BULL,
2015-11-01,0.99,0.816563165091523,1.0,0.0,HV_BULL,
2015-11-02,0.9878,0.8303463608328071,1.0,0.0,HV_BULL,
2015-11-03,1.04736265341905,0.8638659734093921,1.0,0.0,HV_BULL,
2015-11-04,0.799,0.8724769165254269,-1.0,0.0,HV_BULL,
2015-11-05,0.87638,0.8749614101524387,1.0,0.0,HV_BULL,
2015-11-06,0.959652834599649,0.8818473507370632,1.0,0.0,HV_BULL,
2015-11-07,0.911850192869667,0.8858919645919301,1.0,0.0,HV_BULL,
2015-11-08,1.0,0.8928188741583377,1.0,0.0,HV_BULL,
2015-11-09,0.998,0.9079862626643982,1.0,0.0,HV_BULL,
2015-11-10,0.901914669783752,0.9194180667967943,-1.0,0.0,HV_BULL,
2015-11-11,0.750047340736411,0.9254450365562981,-1.0,0.0,HV_BULL,
2015-11-12,0.88,0.935728482333258,-1.0,0.0,HV_BULL,
2015-11-13,0.89998421975453,0.9381934330368639,-1.0,0.0,HV_BULL,
2015-11-14,0.88,0.9450403473972664,-1.0,0.0,HV_BULL,
2015-11-15,0.91,0.9544405529193477,-1.0,0.0,HV_BULL,
2015-11-16,0.914427235534775,0.9642556470095048,-1.0,0.0,HV_BULL,
2015-11-17,0.999284628872005,0.9667128921539023,1.0,0.0,HV_BULL,
2015-11-18,0.996753607247224,0.9543432019964821,1.0,0.0,HV_BULL,
2015-11-19,0.94,0.9322061547528087,1.0,0.0,HV_BULL,
2015-11-20,0.92,0.9307865917678382,-1.0,0.0,HV_BULL,
2015-11-21,0.96,0.9303878598136289,1.0,0.0,HV_BULL,
2015-11-22,0.97,0.9280299448027606,1.0,0.0,HV_BULL,
2015-11-23,0.92,0.9189113791793238,1.0,0.0,HV_BULL,
2015-11-24,0.910014781998831,0.9251575888922492,-1.0,0.0,HV_BULL,
2015-11-25,0.87,0.9294871589666779,-1.0,0.0,HV_BULL,
2015-11-26,0.858832719462303,0.9252750371054622,-1.0,0.0,HV_BULL,
2015-11-27,0.88,0.9235118968946886,-1.0,0.0,HV_BULL,
2015-11-28,0.907557786090006,0.9190824119240454,-1.0,0.0,HV_BULL,
2015-11-29,0.87,0.9046804827513079,-1.0,0.0,HV_BULL,
2015-11-30,0.88,0.9004662576436536,-1.0,0.0,HV_BULL,
2015-12-01,0.863293395675044,0.9105063077788439,-1.0,0.0,HV_BEAR,
2015-12-02,0.82,0.9118985735943148,-1.0,1.0,LV_BULL,
2015-12-03,0.83,0.9082830113191236,-1.0,1.0,LV_BULL,
2015-12-04,0.84,0.9075055617974298,-1.0,1.0,LV_BULL,
2015-12-05,0.86993,0.906817769228242,-1.0,1.0,LV_BULL,
2015-12-06,0.82499,0.9035517572369466,-1.0,1.0,LV_BULL,
2015-12-07,0.78994398012858,0.8908797633308606,-1.0,1.0,LV_BULL,
2015-12-08,0.79461,0.8791446630429443,-1.0,1.0,LV_BULL,
2015-12-09,0.80511,0.871007057749167,-1.0,1.0,LV_BULL,
2015-12-10,0.84374,0.8661946530682534,-1.0,0.0,LV_BULL,
2015-12-11,0.899800105201637,0.8637628425374716,1.0,0.0,LV_BULL,
2015-12-12,0.96,0.8682899130672345,1.0,-1.0,LV_BULL,
2015-12-13,0.91994,0.8666191688181201,1.0,-1.0,LV_BULL,
2015-12-14,0.99,0.8693459237867687,1.0,-1.0,LV_BULL,
2015-12-15,1.0,0.8750842582723141,1.0,-1.0,LV_BULL,
2015-12-16,0.8671,0.8772026561521773,-1.0,0.0,HV_BEAR,
2015-12-17,0.94,0.8796628890599697,1.0,0.0,HV_BEAR,
2015-12-18,0.9,0.8797409324840945,1.0,0.0,HV_BEAR,
2015-12-19,0.893520944476914,0.8801752444623726,1.0,0.0,HV_BEAR,
2015-12-20,0.96,0.8839850865889509,1.0,0.0,HV_BEAR,
2015-12-21,0.91,0.8876256185956776,1.0,0.0,HV_BEAR,
2015-12-22,0.88,0.8903126556040822,-1.0,0.0,HV_BEAR,
2015-12-23,0.87093,0.893705783369495,-1.0,0.0,HV_BEAR,
2015-12-24,0.87,0.8941270977426701,-1.0,0.0,HV_BEAR,
2015-12-25,0.865924904734074,0.894313071092907,-1.0,0.0,HV_BEAR,
2015-12-26,0.853,0.895281594310408,-1.0,0.0,HV_BEAR,
2015-12-27,0.86893,0.899708122913547,-1.0,0.0,HV_BEAR,
2015-12-28,0.842445938047925,0.9027707694581998,-1.0,0.0,HV_BEAR,
2015-12-29,0.86,0.9088657332379823,-1.0,0.0,HV_BEAR,
2015-12-30,0.896515517241379,0.9101455137385112,-1.0,0.0,HV_BEAR,
2015-12-31,0.94884,0.9141943435746516,1.0,0.0,HV_BEAR,
2016-01-01,0.92037,0.9109710943430194,1.0,0.0,HV_BEAR,
2016-01-02,0.94999,0.911287031360645,1.0,0.0,HV_BEAR,
2016-01-03,0.957062928112215,0.9098706639227921,1.0,0.0,HV_BEAR,
2016-01-04,0.95,0.9052658905272054,1.0,0.0,HV_BEAR,
2016-01-05,0.9426,0.9061256837027598,1.0,0.0,LV_BULL,
2016-01-06,0.95,0.9070386723786346,1.0,0.0,LV_BULL,
2016-01-07,0.939947483343074,0.9095504452564362,1.0,0.0,LV_BULL,
2016-01-08,0.985,0.9140129670394314,1.0,-1.0,LV_BULL,
2016-01-09,0.969910045587376,0.9136828196413486,1.0,-1.0,LV_BULL,
2016-01-10,1.0,0.9166126440585904,1.0,-1.0,LV_BULL,
2016-01-11,1.07090673290473,0.9348589846059984,1.0,-1.0,LV_BULL,
2016-01-12,1.17745,0.9919913419568792,1.0,-1.0,LV_BULL,
2016-01-13,1.13743,1.0110012137607665,1.0,-1.0,LV_BULL,
2016-01-14,1.16592069608416,1.0235594647528947,1.0,-1.0,LV_BULL,
2016-01-15,1.29089104734074,1.0917492110736384,1.0,-1.0,LV_BULL,
2016-01-16,1.21179,1.1164416781528215,1.0,-1.0,HV_BEAR,
2016-01-17,1.31093687901812,1.131052604913591,1.0,-1.0,HV_BEAR,
2016-01-18,1.46624418176505,1.1885245395811566,1.0,-1.0,HV_BEAR,
2016-01-19,1.35304659848042,1.2151617593660409,1.0,-1.0,HV_BEAR,
2016-01-20,1.45662153009936,1.2457775349793492,1.0,-1.0,HV_BEAR,
2016-01-21,1.49593,1.2605456843306695,1.0,-1.0,HV_BEAR,
2016-01-22,1.52,1.2778562281368908,1.0,-1.0,HV_BEAR,
2016-01-23,2.01225053594389,1.3932488469146278,1.0,-1.0,HV_BULL,
2016-01-24,2.1013847849211,1.538901795043322,1.0,-1.0,HV_BULL,
2016-01-25,2.53372158971362,1.6963106705756146,1.0,-1.0,HV_BULL,
2016-01-26,2.38058670368206,1.8614103145184315,1.0,-1.0,HV_BULL,
2016-01-27,2.40130981823495,1.919999065522752,1.0,-1.0,HV_BULL,
2016-01-28,2.54645331911163,1.9627123217711173,1.0,-1.0,HV_BULL,
2016-01-29,2.48763545119813,2.009694705906845,1.0,-1.0,HV_BULL,
2016-01-30,2.44067,2.033099503076806,1.0,-1.0,HV_BULL,
2016-01-31,2.24267177966102,2.0613773060405083,1.0,0.0,HV_BULL,
2016-02-01,2.16739736703682,2.0923934380736746,1.0,0.0,HV_BULL,
2016-02-02,2.44653,2.11060688166482,1.0,0.0,HV_BULL,
2016-02-03,2.53,2.1323487660887674,1.0,0.0,HV_BULL,
2016-02-04,2.55007,2.1830616111640375,1.0,0.0,HV_BULL,
2016-02-05,2.56451,2.2177791463861003,1.0,0.0,HV_BULL,
2016-02-06,2.54902,2.2355958175702324,1.0,0.0,HV_BULL,
2016-02-07,2.89807110052601,2.305261914307766,1.0,0.0,HV_BULL,
2016-02-08,3.18377219345412,2.389264073996656,1.0,-1.0,HV_BULL,
2016-02-09,3.89347676504968,2.5722358433518284,1.0,-1.0,HV_BULL,
2016-02-10,4.37768284453536,2.875380470363522,1.0,-1.0,HV_BULL,
2016-02-11,5.87194032261835,3.2300358333014834,1.0,-1.0,HV_BULL,
2016-02-12,5.47040384395091,3.5643113726049545,1.0,-1.0,HV_BULL,
2016-02-13,5.21879062419638,3.824776995213377,1.0,-1.0,HV_BULL,
2016-02-14,5.15584398305085,3.962406841370213,1.0,-1.0,HV_BULL,
2016-02-15,5.15268737580363,4.159846358120346,1.0,-1.0,HV_BULL,
2016-02-16,4.26236679544126,4.2527149740089465,1.0,0.0,HV_BULL,
2016-02-17,3.81098028872005,4.274029409623455,-1.0,0.0,HV_BULL,
2016-02-18,4.366827735827,4.32375412232273,1.0,0.0,HV_BULL,
2016-02-19,4.58564058328463,4.36097689113759,1.0,0.0,HV_BULL,
2016-02-20,4.35048920105202,4.418031546746932,-1.0,0.0,HV_BULL,
2016-02-21,4.62442860549386,4.4599999443513765,1.0,0.0,HV_BULL,
2016-02-22,5.59370853594389,4.5358761416733255,1.0,0.0,HV_BULL,
2016-02-23,5.60993619696084,4.621547892188073,1.0,0.0,HV_BULL,
2016-02-24,6.23428100935126,4.712421864240434,1.0,0.0,HV_BULL,
2016-02-25,6.07227434482759,4.846949292025169,1.0,0.0,HV_BULL,
2016-02-26,5.87555043717125,4.899071970078837,1.0,0.0,HV_BULL,
2016-02-27,6.31073388778492,4.989217757698768,1.0,0.0,HV_BULL,
2016-02-28,6.49883606838106,5.103026761263325,1.0,0.0,HV_BULL,
2016-02-29,6.33325343074226,5.217534520176798,1.0,0.0,HV_BULL,
2016-03-01,7.52637569959088,5.466799513600741,1.0,-1.0,HV_BULL,
2016-03-02,8.51878790765634,5.747252654398634,1.0,-1.0,HV_BULL,
2016-03-03,9.28491024430157,6.184283691939451,1.0,-1.0,HV_BULL,
2016-03-04,9.97869814319112,6.725208708450995,1.0,-1.0,HV_BULL,
2016-03-05,10.7510062758621,7.460640358635861,1.0,-1.0,HV_BULL,
2016-03-06,10.9844067209234,7.933572186427606,1.0,-1.0,HV_BULL,
2016-03-07,9.47688401578024,8.25058711111839,1.0,-1.0,HV_BULL,
2016-03-08,9.7728496277031,8.484789467973966,1.0,-1.0,HV_BULL,
2016-03-09,11.8170986516657,8.812348782431236,1.0,-1.0,HV_BULL,
