time,Close,VWAP,signal_MOM,signal_MR,regime_IS,regime_WF
2010-07-18,0.08584,,0.0,0.0,,
2010-07-19,0.0808,,0.0,0.0,,
2010-07-20,0.0747357288135593,,0.0,0.0,,
2010-07-21,0.0791928626534191,,0.0,0.0,,
2010-07-22,0.0584697603740503,0.07250196365989413,-1.0,0.0,,
2010-07-23,0.0605928696668615,0.06793295031419705,-1.0,0.0,,
2010-07-24,0.05454,0.06720707565418255,-1.0,0.0,,
2010-07-25,0.050540618351841,0.06461096428818806,-1.0,0.0,,
2010-07-26,0.056,0.06372445558801515,-1.0,0.0,,
2010-07-27,0.058622016364699,0.06215422504015645,-1.0,0.0,,
2010-07-28,0.0589110987726476,0.06130119367951562,-1.0,0.0,,
2010-07-29,0.0699,0.0630702486995535,1.0,0.0,,
2010-07-30,0.064657381648159,0.06346359715907864,1.0,0.0,,
2010-07-31,0.0675457989479836,0.06385557717304424,1.0,0.0,,
2010-08-01,0.0611,0.06381739851783087,-1.0,0.0,,
2010-08-02,0.06,0.06349490166750651,-1.0,0.0,,
2010-08-03,0.0600121507890123,0.06278114977425751,-1.0,0.0,,
2010-08-04,0.0570157802454705,0.06246763753855121,-1.0,0.0,,
2010-08-05,0.061,0.062229103839371885,-1.0,0.0,,
2010-08-06,0.0616713150204559,0.06221051455006617,-1.0,0.0,,
2010-08-07,0.0590039450613676,0.062081768711236274,-1.0,0.0,HV_BULL,
2010-08-08,0.0609,0.06175155211738889,-1.0,0.0,HV_BULL,
2010-08-09,0.0704,0.06275895516625778,1.0,-1.0,HV_BULL,
2010-08-10,0.0693387288135593,0.06275534009697649,1.0,-1.0,HV_BULL,
2010-08-11,0.067,0.06360405317549193,1.0,-1.0,HV_BULL,
2010-08-12,0.07,0.06382782738921995,1.0,-1.0,HV_BULL,
2010-08-13,0.0645,0.06396474024917462,1.0,0.0,HV_BULL,
2010-08-14,0.0669964336645237,0.06424470187538805,1.0,0.0,HV_BULL,
2010-08-15,0.0651179322033898,0.06439126751546272,1.0,0.0,HV_BULL,
2010-08-16,0.0655,0.06468542395876603,1.0,0.0,HV_BULL,
2010-08-17,0.07,0.06536519501827698,1.0,0.0,HV_BULL,
2010-08-18,0.068,0.06538222087746304,1.0,0.0,HV_BEAR,
2010-08-19,0.0667,0.06536320793025338,1.0,0.0,HV_BEAR,
2010-08-20,0.0655,0.06534059871067478,1.0,0.0,HV_BEAR,
2010-08-21,0.0664,0.06545411034927762,1.0,0.0,HV_BEAR,
2010-08-22,0.0659289888953828,0.06567560936068642,1.0,0.0,HV_BEAR,
2010-08-23,0.06491,0.0660832909657773,-1.0,0.0,HV_BEAR,
2010-08-24,0.065,0.06622611818678428,-1.0,0.0,HV_BEAR,
2010-08-25,0.0648,0.06641679856193186,-1.0,0.0,HV_BEAR,
2010-08-26,0.0640751139684395,0.06640494278658769,-1.0,0.0,HV_BEAR,
2010-08-27,0.065,0.06640738147766868,-1.0,0.0,HV_BEAR,
2010-08-28,0.0646,0.06642285532680475,-1.0,0.0,HV_BEAR,
2010-08-29,0.064,0.06626803322792629,-1.0,0.0,LV_BULL,
2010-08-30,0.06497,0.06591257240786669,-1.0,0.0,LV_BULL,
2010-08-31,0.06,0.06535270685498451,-1.0,1.0,LV_BULL,
2010-09-01,0.0620248275862069,0.06514519470377492,-1.0,1.0,LV_BULL,
2010-09-02,0.0634,0.06501945294326218,-1.0,1.0,LV_BULL,
2010-09-03,0.06085,0.064970665032646,-1.0,1.0,LV_BULL,
2010-09-04,0.062178275862069,0.06488786942903474,-1.0,1.0,LV_BULL,
2010-09-05,0.06165,0.06470248904298725,-1.0,1.0,LV_BULL,
2010-09-06,0.0616,0.06432113438742497,-1.0,1.0,LV_BULL,
2010-09-07,0.0612391180596142,0.06416461255503211,-1.0,1.0,LV_BULL,
2010-09-08,0.061,0.06410423928083503,-1.0,1.0,LV_BULL,
2010-09-09,0.0611149707773232,0.06401848535816057,-1.0,1.0,LV_BULL,
2010-09-10,0.0610115242548218,0.06376570228876945,-1.0,1.0,LV_BULL,
2010-09-11,0.0636208649912332,0.06338612795580156,1.0,0.0,LV_BULL,
2010-09-12,0.0615,0.06331575517389347,-1.0,0.0,LV_BULL,
2010-09-13,0.06218,0.06312809513851048,-1.0,0.0,LV_BULL,
2010-09-14,0.06199,0.06297128202064681,-1.0,0.0,LV_BULL,
2010-09-15,0.0604,0.06288374060441027,-1.0,0.0,LV_BULL,
2010-09-16,0.0619,0.06275174458737313,-1.0,0.0,LV_BULL,
2010-09-17,0.0600005260081823,0.0625512532351432,-1.0,0.0,LV_BULL,
2010-09-18,0.061,0.06242134744113234,-1.0,0.0,LV_BULL,
2010-09-19,0.0627,0.06175282795853222,1.0,0.0,LV_BULL,
2010-09-20,0.0621017358270018,0.06182742725207773,1.0,0.0,LV_BEAR,
2010-09-21,0.06265,0.06188662670945688,1.0,0.0,LV_BEAR,
2010-09-22,0.061881870251315,0.0618406210785476,1.0,0.0,LV_BEAR,
2010-09-23,0.062153512565751,0.06186700730207068,1.0,0.0,LV_BEAR,
2010-09-24,0.0622,0.061871675421982575,1.0,0.0,LV_BEAR,
2010-09-25,0.06202,0.06187804966991219,1.0,0.0,LV_BEAR,
2010-09-26,0.062,0.06189093566346516,1.0,0.0,LV_BEAR,
2010-09-27,0.0622004418468732,0.06192129538015407,1.0,0.0,LV_BEAR,
2010-09-28,0.0619038977206312,0.061938033186899714,-1.0,0.0,LV_BEAR,
2010-09-29,0.06191,0.061942620856615276,-1.0,0.0,LV_BEAR,
2010-09-30,0.0619,0.061965696799395155,-1.0,0.0,LV_BEAR,
2010-10-01,0.0619733138515488,0.0619282795078688,1.0,0.0,LV_BEAR,
2010-10-02,0.0614,0.061903090612664725,-1.0,0.0,LV_BEAR,
2010-10-03,0.0610648684979544,0.061871200348469,-1.0,0.0,LV_BEAR,
2010-10-04,0.0612944769140853,0.06174748337320203,-1.0,0.0,LV_BEAR,
2010-10-05,0.0614,0.061713369464227286,-1.0,0.0,LV_BEAR,
2010-10-06,0.06281,0.06179762034415655,1.0,-1.0,LV_BEAR,
2010-10-07,0.067,0.06241665694668998,1.0,-1.0,HV_BULL,
2010-10-08,0.0844531081239041,0.06863384939692353,1.0,-1.0,HV_BULL,
2010-10-09,0.0938,0.07688681488431466,1.0,-1.0,HV_BULL,
2010-10-10,0.0971462010520164,0.0791188187701919,1.0,-1.0,HV_BULL,
2010-10-11,0.095,0.07971589975469297,1.0,-1.0,HV_BULL,
2010-10-12,0.0949,0.08068700959449077,1.0,-1.0,HV_BULL,
2010-10-13,0.104865589129164,0.0827854809779011,1.0,-1.0,HV_BULL,
2010-10-14,0.102,0.08409446874832449,1.0,-1.0,HV_BULL,
2010-10-15,0.105,0.08498901443968183,1.0,-1.0,HV_BULL,
2010-10-16,0.101,0.08545843898895278,1.0,-1.0,HV_BULL,
2010-10-17,0.102,0.08620449533251665,1.0,-1.0,HV_BULL,
2010-10-18,0.1024,0.08702832255735563,1.0,-1.0,HV_BULL,
2010-10-19,0.0975448918760959,0.08773170827270559,1.0,-1.0,HV_BULL,
2010-10-20,0.099,0.08845695219890544,1.0,-1.0,HV_BULL,
2010-10-21,0.107,0.08955229309469719,1.0,-1.0,HV_BULL,
2010-10-22,0.1025,0.09059158325589454,1.0,-1.0,HV_BULL,
2010-10-23,0.104556424313267,0.09085743983762837,1.0,-1.0,HV_BULL,
2010-10-24,0.11501,0.09215977449919095,1.0,-1.0,HV_BULL,
2010-10-25,0.139118552893045,0.09518509155515487,1.0,-1.0,HV_BULL,
2010-10-26,0.151,0.0981422991417872,1.0,-1.0,HV_BULL,
2010-10-27,0.1877,0.10988116006674042,1.0,-1.0,HV_BULL,
2010-10-28,0.1731,0.11769932511544966,1.0,-1.0,HV_BULL,
2010-10-29,0.19,0.12951169348442632,1.0,-1.0,HV_BULL,
2010-10-30,0.197610543541789,0.13691827500082984,1.0,-1.0,HV_BULL,
2010-10-31,0.1925,0.14377810029883495,1.0,-1.0,HV_BULL,
2010-11-01,0.194525061367621,0.14801661867247368,1.0,-1.0,HV_BULL,
2010-11-02,0.1938,0.15166707710676208,1.0,-1.0,HV_BULL,
2010-11-03,0.1931,0.16003853986592526,1.0,-1.0,HV_BULL,
2010-11-04,0.229275160724722,0.16603378025961776,1.0,-1.0,HV_BULL,
2010-11-05,0.259112413793104,0.17443185246744172,1.0,-1.0,HV_BULL,
2010-11-06,0.400982302746932,0.1929941551420591,1.0,-1.0,HV_BULL,
2010-11-07,0.34,0.23263138958767393,1.0,-1.0,HV_BULL,
2010-11-08,0.243184628872005,0.24383716183835716,-1.0,0.0,HV_BULL,
2010-11-09,0.217272694330801,0.2452737100767792,-1.0,0.0,HV_BULL,
2010-11-10,0.229549731151373,0.24833373813087634,-1.0,0.0,HV_BULL,
2010-11-11,0.2231,0.25127682169992793,-1.0,0.0,HV_BULL,
2010-11-12,0.2682,0.2518488343274119,1.0,0.0,HV_BULL,
2010-11-13,0.276,0.2537699024537021,1.0,0.0,HV_BULL,
2010-11-14,0.27904,0.25732153434353006,1.0,0.0,HV_BULL,
2010-11-15,0.268464555815313,0.2592877302650958,1.0,0.0,HV_BULL,
2010-11-16,0.225,0.26369857496969534,-1.0,0.0,HV_BULL,
2010-11-17,0.241939333722969,0.26428313161380085,-1.0,0.0,HV_BULL,
2010-11-18,0.269057790765634,0.26632597938513136,1.0,0.0,HV_BULL,
2010-11-19,0.27829,0.2682938343102963,1.0,0.0,HV_BULL,
